Relatório de Informações Cadastrais e Financeiras de Garantias;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 27/02/2020 10:13;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Diária;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 31/12/2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;Inscrição Genérica;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Tipo de Dívida;Credor;Classificação de Credor;Contragarantia;Fase;Projeto;Número do Processo;ROF/CADIP;Data de Assinatura;Data Limite de Desembolso;Indexador do Contrato;Tipo de Indexador de Juros;Indexador de Juros;Moeda de Origem;Valor Contratado Original;Saldo a Desembolsar;Saldo Devedor
CAIXA - 20190138;12921;Rio Branco;Municípios;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;;Interna;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa de Financiamento à Infraestrutura e ao Saneamento. Modernização, otimização, expansão, operação, manutenção e eficiência da infraestrutura do parque de iluminação pública. Leis Municipais nº 68, de 19 de julho de 2019, e nº 70, de 10 de setembro de 2019;17944.103145/2019-22;53050416;13/11/2019;11/03/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 119% CDI Juros + 0%, Tranche Prevista 1: 119% CDI Juros + 0%;R$;48.000.000,00;24.000.000,00;24.000.000,00
CAIXA - 20190140;12925;Cariacica;Municípios;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Interna;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa de Financiamento à Infraestrutura e ao Saneamento (FINISA);17944.102454/2019-85;52874923;04/11/2019;04/03/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 117% CDI Juros + 0%, Tranche Prevista 1: 117% CDI Juros + 0%;R$;40.000.000,00;40.000.000,00;0
CAIXA - 20190142;12920;Goiânia;Municípios;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;Interna;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa de Financiamento à Infraestrutura e ao Saneamento. Lei Municipal nº 10.409, de 22 de outubro de 2019;17944.104036/2019-22;52911583;29/11/2019;28/02/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 117,4% CDI Juros + 0%, Tranche Prevista 1: 117,4% CDI Juros + 0%;R$;780.000.000,00;650.000.000,00;130.000.000,00
CAIXA - 20190146;12922;Salvador;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Interna;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa de Financiamento à Infraestrutura e ao Saneamento. Lei Municipal nº 9.491, de 18 de outubro de 2019;17944.104129/2019-57;53205631;12/12/2019;11/03/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 117% CDI Juros + 0%, Tranche Prevista 1: 117% CDI Juros + 0%;R$;104.100.000,00;91.100.000,00;13.000.000,00
CAIXA - 2019089;12846;Concórdia;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;Interna;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa Pró-Transporte - obras de infraestrutura para não motorizados do município de Concórdia/SC;17944.101316/2019-89;50099072;13/06/2019;13/03/2020;TR;Tranche Prevista 1: Pré-fixado;Tranche Prevista 1: 6%;R$;1.795.080,66;1.795.080,66;0
CFA004591;12306;Canoas;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Projeto de Macrodrenagem, Recuperação Ambiental e Desenvolvimento Urbano - Fase I;17944.000974/2007-11;;28/12/2007;10/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 0,9%, Tranche Prevista 1: 100% Libor + 0,9%;USD;15.076.500,00;0;0
CFA004625;12313;Feira de Santana;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Projeto de Integração Urbana;17944.000886/2007-19;;15/02/2008;10/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 0,9%, Tranche Prevista 1: 100% Libor + 0,9%;USD;11.737.000,00;0;0
CFA005034;12317;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Infra-Estrutura Urbana e Ambiental no Município de Manaus;17944.000823/2008-43;aa111888;07/10/2008;05/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,35%, Tranche Prevista 1: 100% Libor + 1,35%;USD;75.000.000,00;0;25.128.224,13
CFA005041;12318;Sorocaba;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Concluído;Programa Ambiental e de Integração Social do Município de Sorocaba;17944.001512/2007-11;;08/09/2008;05/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 0,9%, Tranche Prevista 1: 100% Libor + 0,9%;USD;42.790.000,00;0;0
CFA005614;12307;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Infaestrutura rodoviária do Pará;17944.000541/2008-46;AAA05614;08/07/2009;10/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,05%, Tranche Prevista 1: 100% Libor + 1,05%;USD;85.000.000,00;0;36.148.985,40
CFA005978;12308;Caxias do Sul;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Desenvolvimento da Infraestrutura Municipal e Serviços Básicos de Caxias do Sul;17944.001572/2008-14;aaa05978;14/12/2009;10/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,35%, Tranche Prevista 1: 100% Libor + 2,35%;USD;28.800.000,00;0;12.000.000,20
CFA006271;12322;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Pavimentação e Recuperação de Rodovias do Estado da Paraíba;17944.001238/2008-61;1111cfff;26/04/2010;10/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,4%, Tranche Prevista 1: 100% Libor + 2,4%;USD;100.000.000,00;0;60.714.285,73
CFA006800;12323;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Integração Regional de Santa Catarina ¿ PIR/SC;19406.000203/2008-27;111Sc111;31/08/2010;10/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,35%, Tranche Prevista 1: 100% Libor + 2,35%;USD;32.558.000,00;0;17.758.909,10
CFA007783;12331;Hortolândia;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Infra-estrutura Urbana e Proteção de Áreas Naturais de Hortolândia;17944.001368/2010-18;77778333;09/04/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,33%, Tranche Prevista 1: 100% Libor + 2,33%;USD;22.132.000,00;0;13.832.499,97
CFA007786;12333;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Drenagem Urbana de Fortaleza - DRENURB;17944.000672/2010-48;77777866;14/05/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,65%, Tranche Prevista 1: 100% Libor + 2,65%;USD;45.100.000,00;0;31.945.833,31
CFA007788;12332;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa Nacional de Desenvolvimento do Turismo de Fortaleza - PRODETUR;17944.000377/2011-72;77777788;14/05/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,65%, Tranche Prevista 1: 100% Libor + 2,65%;USD;50.000.000,00;0;35.416.666,69
CFA007948;12336;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Facilidade Regional de Financiamento para o Atendimento Imediato a Emergências Ocasionadas por Fenômenos Naturais;17944.000237/2012-85;TA621448;13/09/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,55%, Tranche Prevista 1: 100% Libor + 2,55%;USD;100.000.000,00;0;46.203.903,46
CFA007949;12335;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Melhorias e Implantação da Infraestrutura Viária do Rio de Janeiro - Pro-Vias;17944.000233/2012-05;TA621516;13/09/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,6%, Tranche Prevista 1: 100% Libor + 2,6%;USD;319.675.000,00;0;136.966.203,43
CFA007950;12343;Aparecida de Goiânia;Municípios;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Reestruturação Viária da Bacia do Ribeirão do Santo Antonio de Aparecida de Goiânia;17944.000291/2001-40;7;31/08/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,65%, Tranche Prevista 1: 100% Libor + 2,65%;USD;35.000.000,00;0;26.250.000,02
CFA007996;12339;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Projeto de Reforma e Adequação do Estádio do Maracanã para a Copa do Mundo 2014;17944.000493/2012-72;TA625605;22/11/2012;12/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,8%, Tranche Prevista 1: 100% Libor + 2,6%;USD;120.666.000,00;0;74.256.000,00
CFA008002;12338;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa Obras Complementares do Arco Metropolitano do Rio de Janeiro;17944.000234/2012-41;TA625707;05/12/2012;15/07/2017;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,8%, Tranche Prevista 1: 100% Libor + 2,6%;USD;200.000.000,00;0;120.247.851,73
CFA008006;12337;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa Nacional de Desenvolvimento do Turismo - PRODETUR Nacional Manaus;17944.000061/2012-61;88888888;13/11/2012;16/03/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Efetiva 2: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,65%, Tranche Efetiva 2: 100% Libor + 2,65%, Tranche Prevista 1: 100% Libor + 2,65%;USD;21.512.846,00;0;11.168.004,61
CFA008253;12311;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Transporte, Logística e Meio Ambiente;17944.000068/2013-64;aa825300;23/08/2013;31/12/2019;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,65%, Tranche Prevista 1: 100% Libor + 2,65%;USD;200.000.000,00;0;153.429.544,82
CFA008261;12310;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programa de Valorização Turística do Litoral Oeste - Ceará;17944.001309/2012-10;aaa82610;28/08/2013;28/02/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,55%, Tranche Prevista 1: 100% Libor + 2,55%;USD;62.857.157,62;16.757.046,67;34.575.083,23
CFA008262;12341;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Programa de Valorização Turística do Litoral Oeste - Ceará;17944.001309/2012-10;8;28/08/2013;28/02/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,55%, Tranche Prevista 1: 100% Libor + 2,55%;USD;49.142.842,38;4.806.252,77;33.252.442,21
CFA008586;12622;Canoas;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa Integrado de Investimentos para Revitalização e Ampliação da Infraestrutura Urbana de Canoas - Canoas para Todos;17944.001148/2013-37;CFA00858;24/06/2014;31/12/2019;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,55%, Tranche Prevista 1: 100% Libor + 2,55%;USD;50.000.000,00;0;36.111.111,10
CFA008680;12342;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando e Amortizando;Sistema de Macrodrenagem do rio Baquirivu-guaçu.;17944.000501/2013-61;8000;25/07/2014;25/03/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,4%, Tranche Prevista 1: 100% Libor + 2,4%;USD;204.000.000,00;158.965.870,93;41.450.036,50
CFA008715;12316;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa Sócio-Ambiental dos Igarapés de Manaus ¿ PROSAMIM;17944.000202/2013-27;aa087150;29/09/2014;06/02/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,35%, Tranche Prevista 1: 100% Libor + 2,35%;USD;52.500.000,00;0;9.291.605,20
CFA008717;12312;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Amortizando;Programa de Integração Viária do Planalto Norte do Estado de Santa Catarina ¿ PROVIAS-SC;17944.001335/2012-30;aaa08717;26/08/2014;28/09/2019;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,6%, Tranche Prevista 1: 100% Libor + 2,6%;USD;55.000.000,00;0;46.937.370,60
CFA009477 - CFA009481;12346;Porto Alegre;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa ORLA POA ¿ Organicidade e Requalificação do Espaço Urbano, do Lazer, do Acesso e Mobilidade de Porto Alegre;17944.000819/2015-12;CAF00000;10/08/2016;10/08/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2,05%, Tranche Prevista 1: 100% Libor + 2,05%;USD;92.000.000,00;36.933.410,18;55.066.589,82
CFA009728;12623;Niterói;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa Região Oceânica Sustentável / Pro-Sustentável;17944.001832/2014-08;CFA00972;30/11/2016;29/02/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,95%, Tranche Prevista 1: 100% Libor + 1,95%;USD;100.000.000,00;56.980.626,03;43.019.373,97
CFA009883;12411;Alagoinhas;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa de Requalificação Urbana, Ambiental e Promoção Social do Município de Alagoinhas.;17944.000164/2014-93;ALAGOI01;17/05/2017;17/05/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2%, Tranche Prevista 1: 100% Libor + 2%;USD;11.500.000,00;1.672.250,00;9.827.750,00
CFA010048 - CFA010051;12605;São Bernardo do Campo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa de Infraestrutura Urbana de São Bernardo do Campo - PROINFRA;17944.000503/2016-01;TA782895;05/10/2017;05/10/2021;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 2%, Tranche Prevista 1: 100% Libor + 2%;USD;125.000.000,00;15.563.283,33;109.436.716,67
CFA010131;12606;Taubaté;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;Programa de Melhoria da Mobilidade Urbana e Socioambiental de Taubaté;17944.000566/2015-79;TA767601;01/12/2017;01/12/2021;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,85%, Tranche Prevista 1: 100% Libor + 1,85%;USD;60.000.000,00;13.293.423,84;46.706.576,16
CFA010157;12624;Caxias do Sul;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;Desembolsando;: Programa de Desenvolvimento da Infraestrutura e dos Serviços Básicos de Caxias do Sul II (PDI II);17944.000189/2015-78;CFA01015;28/12/2017;29/02/2020;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,95%, Tranche Prevista 1: 100% Libor + 1,95%;USD;33.000.000,00;27.089.240,56;5.910.759,44
CFA010352 - CFA010356;12689;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa Fortaleza - Cidade com Futuro;17944.000355/2014-55;TA722498;04/06/2018;04/06/2022;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,75%, Tranche Prevista 1: 100% Libor + 1,75%;USD;83.250.000,00;63.550.000,00;19.700.000,00
CFA010450;12718;Hortolândia;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa de Infraestrutura Urbana e Desenvolvimento Sustentável;17944.000580/2017-34;TA813982;05/09/2018;05/09/2022;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,65%, Tranche Prevista 1: 100% Libor + 1,65%;USD;42.000.000,00;32.965.459,20;9.034.540,80
CFA010491 - CFA010502;12723;Teresina;Municípios;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;Externa;CAF;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;Desembolsando;Programa De Desenvolvimento Urbano Integrado - Teresina Sustentável;17944.102108/2017-35;TA824225;28/09/2018;28/09/2022;;Tranche Efetiva 1: Pós-fixado, Tranche Prevista 1: Pós-fixado;Tranche Efetiva 1: 100% Libor + 1,75%, Tranche Prevista 1: 100% Libor + 1,75%;USD;45.982.658,96;41.989.595,41;3.993.063,55
